stem,hepmc_file,hepmc_size_B,hepmc_size,mc_file,mc_size_B,mc_size,ratio(mc/hepmc),result,reason
ww2l2v.0.2,ww2l2v.0.2.hepmc.gz,3196860053,3.0 GB,ww2l2v.0.2.root,2919755495,2.7 GB,0.9133,O,
ww2l2v.0.20,ww2l2v.0.20.hepmc.gz,3201895079,3.0 GB,ww2l2v.0.20.root,2924682652,2.7 GB,0.9134,O,
ww2l2v.0.200,ww2l2v.0.200.hepmc.gz,3198166881,3.0 GB,ww2l2v.0.200.root,2920628561,2.7 GB,0.9132,O,
ww2l2v.0.201,ww2l2v.0.201.hepmc.gz,3197036519,3.0 GB,ww2l2v.0.201.root,2919593293,2.7 GB,0.9132,O,
ww2l2v.0.202,ww2l2v.0.202.hepmc.gz,3195192115,3.0 GB,ww2l2v.0.202.root,2919009391,2.7 GB,0.9136,O,
ww2l2v.0.203,ww2l2v.0.203.hepmc.gz,3194659932,3.0 GB,ww2l2v.0.203.root,2918204098,2.7 GB,0.9135,O,
ww2l2v.0.204,ww2l2v.0.204.hepmc.gz,3225359855,3.0 GB,ww2l2v.0.204.root,2945202111,2.7 GB,0.9131,O,
ww2l2v.0.205,ww2l2v.0.205.hepmc.gz,3203042910,3.0 GB,ww2l2v.0.205.root,2926042936,2.7 GB,0.9135,O,
ww2l2v.0.206,ww2l2v.0.206.hepmc.gz,3199914313,3.0 GB,ww2l2v.0.206.root,2923223354,2.7 GB,0.9135,O,
ww2l2v.0.207,ww2l2v.0.207.hepmc.gz,3201884884,3.0 GB,ww2l2v.0.207.root,2924163838,2.7 GB,0.9133,O,
ww2l2v.0.208,ww2l2v.0.208.hepmc.gz,3224520748,3.0 GB,ww2l2v.0.208.root,2945532050,2.7 GB,0.9135,O,
ww2l2v.0.209,ww2l2v.0.209.hepmc.gz,3180055507,3.0 GB,ww2l2v.0.209.root,2904623457,2.7 GB,0.9134,O,
ww2l2v.0.21,ww2l2v.0.21.hepmc.gz,3205340421,3.0 GB,ww2l2v.0.21.root,2927227778,2.7 GB,0.9132,O,
ww2l2v.0.210,ww2l2v.0.210.hepmc.gz,3187257077,3.0 GB,ww2l2v.0.210.root,2910698015,2.7 GB,0.9132,O,
ww2l2v.0.211,ww2l2v.0.211.hepmc.gz,3182340549,3.0 GB,ww2l2v.0.211.root,2906941853,2.7 GB,0.9135,O,
ww2l2v.0.212,ww2l2v.0.212.hepmc.gz,3210035207,3.0 GB,ww2l2v.0.212.root,2931933217,2.7 GB,0.9134,O,
ww2l2v.0.213,ww2l2v.0.213.hepmc.gz,3227496838,3.0 GB,ww2l2v.0.213.root,2947252243,2.7 GB,0.9132,O,
ww2l2v.0.214,ww2l2v.0.214.hepmc.gz,3221388501,3.0 GB,ww2l2v.0.214.root,2941546090,2.7 GB,0.9131,O,
ww2l2v.0.215,ww2l2v.0.215.hepmc.gz,3187113681,3.0 GB,ww2l2v.0.215.root,2911241029,2.7 GB,0.9134,O,
ww2l2v.0.216,ww2l2v.0.216.hepmc.gz,3203717179,3.0 GB,ww2l2v.0.216.root,2925862340,2.7 GB,0.9133,O,
ww2l2v.0.217,ww2l2v.0.217.hepmc.gz,3203154445,3.0 GB,ww2l2v.0.217.root,2925381800,2.7 GB,0.9133,O,
ww2l2v.0.218,ww2l2v.0.218.hepmc.gz,3203543380,3.0 GB,ww2l2v.0.218.root,2925399659,2.7 GB,0.9132,O,
ww2l2v.0.219,ww2l2v.0.219.hepmc.gz,3234692615,3.0 GB,ww2l2v.0.219.root,2954452935,2.8 GB,0.9134,O,
ww2l2v.0.22,ww2l2v.0.22.hepmc.gz,3207803617,3.0 GB,ww2l2v.0.22.root,2930086713,2.7 GB,0.9134,O,
ww2l2v.0.220,ww2l2v.0.220.hepmc.gz,3192406402,3.0 GB,ww2l2v.0.220.root,2915798617,2.7 GB,0.9134,O,
ww2l2v.0.221,ww2l2v.0.221.hepmc.gz,3193958566,3.0 GB,ww2l2v.0.221.root,2917740817,2.7 GB,0.9135,O,
ww2l2v.0.222,ww2l2v.0.222.hepmc.gz,3192954200,3.0 GB,ww2l2v.0.222.root,2916030018,2.7 GB,0.9133,O,
ww2l2v.0.223,ww2l2v.0.223.hepmc.gz,3178028793,3.0 GB,ww2l2v.0.223.root,2902874808,2.7 GB,0.9134,O,
ww2l2v.0.224,ww2l2v.0.224.hepmc.gz,3207106945,3.0 GB,ww2l2v.0.224.root,2928937612,2.7 GB,0.9133,O,
ww2l2v.0.225,ww2l2v.0.225.hepmc.gz,3204642771,3.0 GB,ww2l2v.0.225.root,2926098922,2.7 GB,0.9131,O,
ww2l2v.0.226,ww2l2v.0.226.hepmc.gz,3213386750,3.0 GB,ww2l2v.0.226.root,2934081233,2.7 GB,0.9131,O,
ww2l2v.0.227,ww2l2v.0.227.hepmc.gz,3200351131,3.0 GB,ww2l2v.0.227.root,2922785019,2.7 GB,0.9133,O,
ww2l2v.0.228,ww2l2v.0.228.hepmc.gz,3192870660,3.0 GB,ww2l2v.0.228.root,2915850630,2.7 GB,0.9132,O,
ww2l2v.0.229,ww2l2v.0.229.hepmc.gz,3218277655,3.0 GB,ww2l2v.0.229.root,2937912303,2.7 GB,0.9129,O,
ww2l2v.0.23,ww2l2v.0.23.hepmc.gz,3201517681,3.0 GB,ww2l2v.0.23.root,2924814963,2.7 GB,0.9136,O,
ww2l2v.0.230,ww2l2v.0.230.hepmc.gz,3191171557,3.0 GB,ww2l2v.0.230.root,2914274739,2.7 GB,0.9132,O,
ww2l2v.0.231,ww2l2v.0.231.hepmc.gz,3196754747,3.0 GB,ww2l2v.0.231.root,2918805905,2.7 GB,0.9131,O,
ww2l2v.0.232,ww2l2v.0.232.hepmc.gz,3185243934,3.0 GB,ww2l2v.0.232.root,2908928644,2.7 GB,0.9133,O,
ww2l2v.0.233,ww2l2v.0.233.hepmc.gz,3208959394,3.0 GB,ww2l2v.0.233.root,2930414213,2.7 GB,0.9132,O,
ww2l2v.0.234,ww2l2v.0.234.hepmc.gz,3194187791,3.0 GB,ww2l2v.0.234.root,2917158852,2.7 GB,0.9133,O,
ww2l2v.0.235,ww2l2v.0.235.hepmc.gz,3204251108,3.0 GB,ww2l2v.0.235.root,2926787651,2.7 GB,0.9134,O,
ww2l2v.0.236,ww2l2v.0.236.hepmc.gz,3201825791,3.0 GB,ww2l2v.0.236.root,2924480228,2.7 GB,0.9134,O,
ww2l2v.0.237,ww2l2v.0.237.hepmc.gz,3197409674,3.0 GB,ww2l2v.0.237.root,2920262593,2.7 GB,0.9133,O,
ww2l2v.0.238,ww2l2v.0.238.hepmc.gz,3193495082,3.0 GB,ww2l2v.0.238.root,2917047324,2.7 GB,0.9134,O,
ww2l2v.0.239,ww2l2v.0.239.hepmc.gz,3199007629,3.0 GB,ww2l2v.0.239.root,2921642649,2.7 GB,0.9133,O,
ww2l2v.0.24,ww2l2v.0.24.hepmc.gz,3195981339,3.0 GB,ww2l2v.0.24.root,2918199570,2.7 GB,0.9131,O,
ww2l2v.0.240,ww2l2v.0.240.hepmc.gz,3198312497,3.0 GB,ww2l2v.0.240.root,2920025981,2.7 GB,0.9130,O,
ww2l2v.0.241,ww2l2v.0.241.hepmc.gz,3187838897,3.0 GB,ww2l2v.0.241.root,2911164243,2.7 GB,0.9132,O,
ww2l2v.0.242,ww2l2v.0.242.hepmc.gz,3211592599,3.0 GB,ww2l2v.0.242.root,2933550252,2.7 GB,0.9134,O,
ww2l2v.0.243,ww2l2v.0.243.hepmc.gz,3179999649,3.0 GB,ww2l2v.0.243.root,2904511258,2.7 GB,0.9134,O,
ww2l2v.0.244,ww2l2v.0.244.hepmc.gz,3192830989,3.0 GB,ww2l2v.0.244.root,2915578350,2.7 GB,0.9132,O,
ww2l2v.0.245,ww2l2v.0.245.hepmc.gz,3182574717,3.0 GB,ww2l2v.0.245.root,2906379714,2.7 GB,0.9132,O,
ww2l2v.0.246,ww2l2v.0.246.hepmc.gz,3186230793,3.0 GB,ww2l2v.0.246.root,2910131244,2.7 GB,0.9133,O,
ww2l2v.0.247,ww2l2v.0.247.hepmc.gz,3213031212,3.0 GB,ww2l2v.0.247.root,2934587696,2.7 GB,0.9133,O,
ww2l2v.0.248,ww2l2v.0.248.hepmc.gz,3218247875,3.0 GB,ww2l2v.0.248.root,2939422567,2.7 GB,0.9134,O,
ww2l2v.0.249,ww2l2v.0.249.hepmc.gz,3193001430,3.0 GB,ww2l2v.0.249.root,2915946633,2.7 GB,0.9132,O,
ww2l2v.0.25,ww2l2v.0.25.hepmc.gz,3192100438,3.0 GB,ww2l2v.0.25.root,2914716739,2.7 GB,0.9131,O,
ww2l2v.0.250,ww2l2v.0.250.hepmc.gz,3206746330,3.0 GB,ww2l2v.0.250.root,2928515673,2.7 GB,0.9132,O,
ww2l2v.0.251,ww2l2v.0.251.hepmc.gz,3207632580,3.0 GB,ww2l2v.0.251.root,2929213809,2.7 GB,0.9132,O,
ww2l2v.0.252,ww2l2v.0.252.hepmc.gz,3186315325,3.0 GB,ww2l2v.0.252.root,2908956912,2.7 GB,0.9130,O,
ww2l2v.0.253,ww2l2v.0.253.hepmc.gz,3209237167,3.0 GB,ww2l2v.0.253.root,2931303862,2.7 GB,0.9134,O,
ww2l2v.0.254,ww2l2v.0.254.hepmc.gz,3225507831,3.0 GB,ww2l2v.0.254.root,2945561930,2.7 GB,0.9132,O,
ww2l2v.0.255,ww2l2v.0.255.hepmc.gz,3170028373,3.0 GB,ww2l2v.0.255.root,2894568556,2.7 GB,0.9131,O,
ww2l2v.0.256,ww2l2v.0.256.hepmc.gz,3208509136,3.0 GB,ww2l2v.0.256.root,2930722234,2.7 GB,0.9134,O,
ww2l2v.0.257,ww2l2v.0.257.hepmc.gz,3204766621,3.0 GB,ww2l2v.0.257.root,2927807626,2.7 GB,0.9136,O,
ww2l2v.0.258,ww2l2v.0.258.hepmc.gz,3194302277,3.0 GB,ww2l2v.0.258.root,2917329934,2.7 GB,0.9133,O,
ww2l2v.0.259,ww2l2v.0.259.hepmc.gz,3191067843,3.0 GB,ww2l2v.0.259.root,2914527172,2.7 GB,0.9133,O,
ww2l2v.0.26,ww2l2v.0.26.hepmc.gz,3196041797,3.0 GB,ww2l2v.0.26.root,2918662715,2.7 GB,0.9132,O,
ww2l2v.0.260,ww2l2v.0.260.hepmc.gz,3190766836,3.0 GB,ww2l2v.0.260.root,2914600274,2.7 GB,0.9134,O,
ww2l2v.0.261,ww2l2v.0.261.hepmc.gz,3183126336,3.0 GB,ww2l2v.0.261.root,2907366982,2.7 GB,0.9134,O,
ww2l2v.0.262,ww2l2v.0.262.hepmc.gz,3199727300,3.0 GB,ww2l2v.0.262.root,2922160322,2.7 GB,0.9133,O,
ww2l2v.0.263,ww2l2v.0.263.hepmc.gz,3177540118,3.0 GB,ww2l2v.0.263.root,2901786404,2.7 GB,0.9132,O,
ww2l2v.0.264,ww2l2v.0.264.hepmc.gz,3201866095,3.0 GB,ww2l2v.0.264.root,2923972212,2.7 GB,0.9132,O,
ww2l2v.0.265,ww2l2v.0.265.hepmc.gz,3164553820,2.9 GB,ww2l2v.0.265.root,2891038777,2.7 GB,0.9136,O,
ww2l2v.0.266,ww2l2v.0.266.hepmc.gz,3187764603,3.0 GB,ww2l2v.0.266.root,2912286626,2.7 GB,0.9136,O,
ww2l2v.0.267,ww2l2v.0.267.hepmc.gz,3203993318,3.0 GB,ww2l2v.0.267.root,2926460502,2.7 GB,0.9134,O,
ww2l2v.0.268,ww2l2v.0.268.hepmc.gz,3190437971,3.0 GB,ww2l2v.0.268.root,2914090596,2.7 GB,0.9134,O,
ww2l2v.0.269,ww2l2v.0.269.hepmc.gz,3205412144,3.0 GB,ww2l2v.0.269.root,2927191019,2.7 GB,0.9132,O,
ww2l2v.0.27,ww2l2v.0.27.hepmc.gz,3170183313,3.0 GB,ww2l2v.0.27.root,2895606970,2.7 GB,0.9134,O,
ww2l2v.0.270,ww2l2v.0.270.hepmc.gz,3207876344,3.0 GB,ww2l2v.0.270.root,2929922812,2.7 GB,0.9134,O,
ww2l2v.0.271,ww2l2v.0.271.hepmc.gz,3204657464,3.0 GB,ww2l2v.0.271.root,2926837299,2.7 GB,0.9133,O,
ww2l2v.0.272,ww2l2v.0.272.hepmc.gz,3204895308,3.0 GB,ww2l2v.0.272.root,2927166757,2.7 GB,0.9133,O,
ww2l2v.0.273,ww2l2v.0.273.hepmc.gz,3195113927,3.0 GB,ww2l2v.0.273.root,2917900018,2.7 GB,0.9132,O,
ww2l2v.0.274,ww2l2v.0.274.hepmc.gz,3191997390,3.0 GB,ww2l2v.0.274.root,2915287071,2.7 GB,0.9133,O,
ww2l2v.0.275,ww2l2v.0.275.hepmc.gz,3203109136,3.0 GB,ww2l2v.0.275.root,2925172574,2.7 GB,0.9132,O,
ww2l2v.0.276,ww2l2v.0.276.hepmc.gz,3175582471,3.0 GB,ww2l2v.0.276.root,2899631653,2.7 GB,0.9131,O,
ww2l2v.0.277,ww2l2v.0.277.hepmc.gz,3207683299,3.0 GB,ww2l2v.0.277.root,2929170847,2.7 GB,0.9132,O,
ww2l2v.0.278,ww2l2v.0.278.hepmc.gz,3184838031,3.0 GB,ww2l2v.0.278.root,2908630201,2.7 GB,0.9133,O,
ww2l2v.0.279,ww2l2v.0.279.hepmc.gz,3192604790,3.0 GB,ww2l2v.0.279.root,2915671135,2.7 GB,0.9133,O,
ww2l2v.0.28,ww2l2v.0.28.hepmc.gz,3200549482,3.0 GB,ww2l2v.0.28.root,2922809654,2.7 GB,0.9132,O,
ww2l2v.0.280,ww2l2v.0.280.hepmc.gz,3196920558,3.0 GB,ww2l2v.0.280.root,2919589356,2.7 GB,0.9133,O,
ww2l2v.0.281,ww2l2v.0.281.hepmc.gz,3210691278,3.0 GB,ww2l2v.0.281.root,2932333222,2.7 GB,0.9133,O,
ww2l2v.0.282,ww2l2v.0.282.hepmc.gz,3206290802,3.0 GB,ww2l2v.0.282.root,2927897639,2.7 GB,0.9132,O,
ww2l2v.0.283,ww2l2v.0.283.hepmc.gz,3195984188,3.0 GB,ww2l2v.0.283.root,2918806340,2.7 GB,0.9133,O,
ww2l2v.0.284,ww2l2v.0.284.hepmc.gz,3224273821,3.0 GB,ww2l2v.0.284.root,2944909489,2.7 GB,0.9134,O,
ww2l2v.0.285,ww2l2v.0.285.hepmc.gz,3193063481,3.0 GB,ww2l2v.0.285.root,2915911898,2.7 GB,0.9132,O,
ww2l2v.0.286,ww2l2v.0.286.hepmc.gz,3190542660,3.0 GB,ww2l2v.0.286.root,2913727129,2.7 GB,0.9132,O,
ww2l2v.0.287,ww2l2v.0.287.hepmc.gz,3174411336,3.0 GB,ww2l2v.0.287.root,2899272992,2.7 GB,0.9133,O,
ww2l2v.0.288,ww2l2v.0.288.hepmc.gz,3197487341,3.0 GB,ww2l2v.0.288.root,2920070016,2.7 GB,0.9132,O,
ww2l2v.0.289,ww2l2v.0.289.hepmc.gz,3201830393,3.0 GB,ww2l2v.0.289.root,2924126507,2.7 GB,0.9133,O,
ww2l2v.0.29,ww2l2v.0.29.hepmc.gz,3212345661,3.0 GB,ww2l2v.0.29.root,2933500690,2.7 GB,0.9132,O,
ww2l2v.0.290,ww2l2v.0.290.hepmc.gz,3194187949,3.0 GB,ww2l2v.0.290.root,2917363214,2.7 GB,0.9133,O,
ww2l2v.0.291,ww2l2v.0.291.hepmc.gz,3194366669,3.0 GB,ww2l2v.0.291.root,2917298761,2.7 GB,0.9133,O,
ww2l2v.0.292,ww2l2v.0.292.hepmc.gz,3225224285,3.0 GB,ww2l2v.0.292.root,2944850346,2.7 GB,0.9131,O,
ww2l2v.0.293,ww2l2v.0.293.hepmc.gz,3210946829,3.0 GB,ww2l2v.0.293.root,2932164789,2.7 GB,0.9132,O,
ww2l2v.0.294,ww2l2v.0.294.hepmc.gz,3196295287,3.0 GB,ww2l2v.0.294.root,2919411687,2.7 GB,0.9134,O,
ww2l2v.0.295,ww2l2v.0.295.hepmc.gz,3193011757,3.0 GB,ww2l2v.0.295.root,2915571917,2.7 GB,0.9131,O,
ww2l2v.0.296,ww2l2v.0.296.hepmc.gz,3192058775,3.0 GB,ww2l2v.0.296.root,2914519924,2.7 GB,0.9131,O,
ww2l2v.0.297,ww2l2v.0.297.hepmc.gz,3182681022,3.0 GB,ww2l2v.0.297.root,2907127146,2.7 GB,0.9134,O,
ww2l2v.0.298,ww2l2v.0.298.hepmc.gz,3204906385,3.0 GB,ww2l2v.0.298.root,2926970344,2.7 GB,0.9133,O,
ww2l2v.0.299,ww2l2v.0.299.hepmc.gz,3181844571,3.0 GB,ww2l2v.0.299.root,2906133389,2.7 GB,0.9133,O,
ww2l2v.0.3,ww2l2v.0.3.hepmc.gz,3212489046,3.0 GB,ww2l2v.0.3.root,2933680656,2.7 GB,0.9132,O,
ww2l2v.0.30,ww2l2v.0.30.hepmc.gz,3191348768,3.0 GB,ww2l2v.0.30.root,2913954141,2.7 GB,0.9131,O,
ww2l2v.0.300,ww2l2v.0.300.hepmc.gz,3211649384,3.0 GB,ww2l2v.0.300.root,2932862713,2.7 GB,0.9132,O,
ww2l2v.0.301,ww2l2v.0.301.hepmc.gz,3185546095,3.0 GB,ww2l2v.0.301.root,2909751254,2.7 GB,0.9134,O,
ww2l2v.0.302,ww2l2v.0.302.hepmc.gz,3173933779,3.0 GB,ww2l2v.0.302.root,2899440911,2.7 GB,0.9135,O,
ww2l2v.0.303,ww2l2v.0.303.hepmc.gz,3208153448,3.0 GB,ww2l2v.0.303.root,2928986194,2.7 GB,0.9130,O,
ww2l2v.0.304,ww2l2v.0.304.hepmc.gz,3183311143,3.0 GB,ww2l2v.0.304.root,2908586619,2.7 GB,0.9137,O,
ww2l2v.0.305,ww2l2v.0.305.hepmc.gz,3191270416,3.0 GB,ww2l2v.0.305.root,2914391331,2.7 GB,0.9132,O,
ww2l2v.0.306,ww2l2v.0.306.hepmc.gz,3164489059,2.9 GB,ww2l2v.0.306.root,2890139502,2.7 GB,0.9133,O,
ww2l2v.0.307,ww2l2v.0.307.hepmc.gz,3204451113,3.0 GB,ww2l2v.0.307.root,2926307699,2.7 GB,0.9132,O,
ww2l2v.0.308,ww2l2v.0.308.hepmc.gz,3193639941,3.0 GB,ww2l2v.0.308.root,2916792511,2.7 GB,0.9133,O,
ww2l2v.0.309,ww2l2v.0.309.hepmc.gz,3211631565,3.0 GB,ww2l2v.0.309.root,2933436638,2.7 GB,0.9134,O,
ww2l2v.0.31,ww2l2v.0.31.hepmc.gz,3190615592,3.0 GB,ww2l2v.0.31.root,2913299383,2.7 GB,0.9131,O,
ww2l2v.0.310,ww2l2v.0.310.hepmc.gz,3189236795,3.0 GB,ww2l2v.0.310.root,2912222507,2.7 GB,0.9131,O,
ww2l2v.0.311,ww2l2v.0.311.hepmc.gz,3217954196,3.0 GB,ww2l2v.0.311.root,2938593104,2.7 GB,0.9132,O,
ww2l2v.0.312,ww2l2v.0.312.hepmc.gz,3177442206,3.0 GB,ww2l2v.0.312.root,2901346897,2.7 GB,0.9131,O,
ww2l2v.0.313,ww2l2v.0.313.hepmc.gz,3202430259,3.0 GB,ww2l2v.0.313.root,2924378094,2.7 GB,0.9132,O,
ww2l2v.0.314,ww2l2v.0.314.hepmc.gz,3183970887,3.0 GB,ww2l2v.0.314.root,2907817341,2.7 GB,0.9133,O,
ww2l2v.0.315,ww2l2v.0.315.hepmc.gz,3211287880,3.0 GB,ww2l2v.0.315.root,2933112803,2.7 GB,0.9134,O,
ww2l2v.0.316,ww2l2v.0.316.hepmc.gz,3202676169,3.0 GB,ww2l2v.0.316.root,2924861938,2.7 GB,0.9133,O,
ww2l2v.0.317,ww2l2v.0.317.hepmc.gz,3189215266,3.0 GB,ww2l2v.0.317.root,2912763928,2.7 GB,0.9133,O,
ww2l2v.0.318,ww2l2v.0.318.hepmc.gz,3200941952,3.0 GB,ww2l2v.0.318.root,2923310001,2.7 GB,0.9133,O,
ww2l2v.0.319,ww2l2v.0.319.hepmc.gz,3204115747,3.0 GB,ww2l2v.0.319.root,2924977054,2.7 GB,0.9129,O,
ww2l2v.0.32,ww2l2v.0.32.hepmc.gz,3201202133,3.0 GB,ww2l2v.0.32.root,2923992877,2.7 GB,0.9134,O,
ww2l2v.0.320,ww2l2v.0.320.hepmc.gz,3190159832,3.0 GB,ww2l2v.0.320.root,2913225270,2.7 GB,0.9132,O,
ww2l2v.0.321,ww2l2v.0.321.hepmc.gz,3166500209,2.9 GB,ww2l2v.0.321.root,2892405588,2.7 GB,0.9134,O,
ww2l2v.0.322,ww2l2v.0.322.hepmc.gz,3195970359,3.0 GB,ww2l2v.0.322.root,2919748964,2.7 GB,0.9136,O,
ww2l2v.0.323,ww2l2v.0.323.hepmc.gz,3200375646,3.0 GB,ww2l2v.0.323.root,2922350864,2.7 GB,0.9131,O,
ww2l2v.0.324,ww2l2v.0.324.hepmc.gz,3203314804,3.0 GB,ww2l2v.0.324.root,2925959679,2.7 GB,0.9134,O,
ww2l2v.0.325,ww2l2v.0.325.hepmc.gz,3212654812,3.0 GB,ww2l2v.0.325.root,2934174127,2.7 GB,0.9133,O,
ww2l2v.0.326,ww2l2v.0.326.hepmc.gz,3207444320,3.0 GB,ww2l2v.0.326.root,2929391896,2.7 GB,0.9133,O,
ww2l2v.0.327,ww2l2v.0.327.hepmc.gz,3205287663,3.0 GB,ww2l2v.0.327.root,2927739190,2.7 GB,0.9134,O,
ww2l2v.0.328,ww2l2v.0.328.hepmc.gz,3214057284,3.0 GB,ww2l2v.0.328.root,2935730784,2.7 GB,0.9134,O,
ww2l2v.0.329,ww2l2v.0.329.hepmc.gz,3202475043,3.0 GB,ww2l2v.0.329.root,2924944191,2.7 GB,0.9133,O,
ww2l2v.0.33,ww2l2v.0.33.hepmc.gz,3194135446,3.0 GB,ww2l2v.0.33.root,2917587904,2.7 GB,0.9134,O,
ww2l2v.0.330,ww2l2v.0.330.hepmc.gz,3198362968,3.0 GB,ww2l2v.0.330.root,2921001263,2.7 GB,0.9133,O,
ww2l2v.0.331,ww2l2v.0.331.hepmc.gz,3205358569,3.0 GB,ww2l2v.0.331.root,2927037920,2.7 GB,0.9132,O,
ww2l2v.0.332,ww2l2v.0.332.hepmc.gz,3201504142,3.0 GB,ww2l2v.0.332.root,2924062588,2.7 GB,0.9133,O,
ww2l2v.0.333,ww2l2v.0.333.hepmc.gz,3193254011,3.0 GB,ww2l2v.0.333.root,2916283459,2.7 GB,0.9133,O,
ww2l2v.0.334,ww2l2v.0.334.hepmc.gz,3203676565,3.0 GB,ww2l2v.0.334.root,2925866969,2.7 GB,0.9133,O,
ww2l2v.0.335,ww2l2v.0.335.hepmc.gz,3198625965,3.0 GB,ww2l2v.0.335.root,2921549909,2.7 GB,0.9134,O,
ww2l2v.0.336,ww2l2v.0.336.hepmc.gz,3215067005,3.0 GB,ww2l2v.0.336.root,2935618536,2.7 GB,0.9131,O,
ww2l2v.0.337,ww2l2v.0.337.hepmc.gz,3232053640,3.0 GB,ww2l2v.0.337.root,2951575854,2.7 GB,0.9132,O,
ww2l2v.0.338,ww2l2v.0.338.hepmc.gz,3205715734,3.0 GB,ww2l2v.0.338.root,2928067963,2.7 GB,0.9134,O,
ww2l2v.0.339,ww2l2v.0.339.hepmc.gz,3181937495,3.0 GB,ww2l2v.0.339.root,2906335239,2.7 GB,0.9134,O,
ww2l2v.0.34,ww2l2v.0.34.hepmc.gz,3196065683,3.0 GB,ww2l2v.0.34.root,2919351870,2.7 GB,0.9134,O,
ww2l2v.0.340,ww2l2v.0.340.hepmc.gz,3208578117,3.0 GB,ww2l2v.0.340.root,2930376763,2.7 GB,0.9133,O,
ww2l2v.0.341,ww2l2v.0.341.hepmc.gz,3195059214,3.0 GB,ww2l2v.0.341.root,2918278178,2.7 GB,0.9134,O,
ww2l2v.0.342,ww2l2v.0.342.hepmc.gz,3192686110,3.0 GB,ww2l2v.0.342.root,2915529998,2.7 GB,0.9132,O,
ww2l2v.0.343,ww2l2v.0.343.hepmc.gz,3174257797,3.0 GB,ww2l2v.0.343.root,2898825063,2.7 GB,0.9132,O,
ww2l2v.0.344,ww2l2v.0.344.hepmc.gz,3206788166,3.0 GB,ww2l2v.0.344.root,2928685466,2.7 GB,0.9133,O,
ww2l2v.0.345,ww2l2v.0.345.hepmc.gz,3190658723,3.0 GB,ww2l2v.0.345.root,2913742886,2.7 GB,0.9132,O,
ww2l2v.0.346,ww2l2v.0.346.hepmc.gz,3195701204,3.0 GB,ww2l2v.0.346.root,2918867767,2.7 GB,0.9134,O,
ww2l2v.0.347,ww2l2v.0.347.hepmc.gz,3219517449,3.0 GB,ww2l2v.0.347.root,2940528324,2.7 GB,0.9133,O,
ww2l2v.0.348,ww2l2v.0.348.hepmc.gz,3183521734,3.0 GB,ww2l2v.0.348.root,2907668361,2.7 GB,0.9133,O,
ww2l2v.0.349,ww2l2v.0.349.hepmc.gz,3198930451,3.0 GB,ww2l2v.0.349.root,2921218382,2.7 GB,0.9132,O,
ww2l2v.0.35,ww2l2v.0.35.hepmc.gz,3203725714,3.0 GB,ww2l2v.0.35.root,2926698970,2.7 GB,0.9135,O,
ww2l2v.0.350,ww2l2v.0.350.hepmc.gz,3202633133,3.0 GB,ww2l2v.0.350.root,2924638429,2.7 GB,0.9132,O,
ww2l2v.0.351,ww2l2v.0.351.hepmc.gz,3181077711,3.0 GB,ww2l2v.0.351.root,2906000735,2.7 GB,0.9135,O,
ww2l2v.0.352,ww2l2v.0.352.hepmc.gz,3190172330,3.0 GB,ww2l2v.0.352.root,2913657379,2.7 GB,0.9133,O,
ww2l2v.0.353,ww2l2v.0.353.hepmc.gz,3188369240,3.0 GB,ww2l2v.0.353.root,2911403269,2.7 GB,0.9131,O,
ww2l2v.0.354,ww2l2v.0.354.hepmc.gz,3213586129,3.0 GB,ww2l2v.0.354.root,2934490336,2.7 GB,0.9132,O,
ww2l2v.0.355,ww2l2v.0.355.hepmc.gz,3198881077,3.0 GB,ww2l2v.0.355.root,2921310573,2.7 GB,0.9132,O,
ww2l2v.0.356,ww2l2v.0.356.hepmc.gz,3228804452,3.0 GB,ww2l2v.0.356.root,2948878530,2.7 GB,0.9133,O,
ww2l2v.0.357,ww2l2v.0.357.hepmc.gz,3190963747,3.0 GB,ww2l2v.0.357.root,2914528873,2.7 GB,0.9134,O,
ww2l2v.0.358,ww2l2v.0.358.hepmc.gz,3193562454,3.0 GB,ww2l2v.0.358.root,2917241996,2.7 GB,0.9135,O,
ww2l2v.0.359,ww2l2v.0.359.hepmc.gz,3202925840,3.0 GB,ww2l2v.0.359.root,2924575540,2.7 GB,0.9131,O,
ww2l2v.0.36,ww2l2v.0.36.hepmc.gz,3208443006,3.0 GB,ww2l2v.0.36.root,2929821658,2.7 GB,0.9132,O,
ww2l2v.0.360,ww2l2v.0.360.hepmc.gz,3168587963,3.0 GB,ww2l2v.0.360.root,2893562187,2.7 GB,0.9132,O,
ww2l2v.0.361,ww2l2v.0.361.hepmc.gz,3204349366,3.0 GB,ww2l2v.0.361.root,2925992888,2.7 GB,0.9131,O,
ww2l2v.0.362,ww2l2v.0.362.hepmc.gz,3217771988,3.0 GB,ww2l2v.0.362.root,2938897811,2.7 GB,0.9133,O,
ww2l2v.0.363,ww2l2v.0.363.hepmc.gz,3207021642,3.0 GB,ww2l2v.0.363.root,2928598141,2.7 GB,0.9132,O,
ww2l2v.0.364,ww2l2v.0.364.hepmc.gz,3223549606,3.0 GB,ww2l2v.0.364.root,2944161846,2.7 GB,0.9133,O,
ww2l2v.0.365,ww2l2v.0.365.hepmc.gz,3202278589,3.0 GB,ww2l2v.0.365.root,2924591417,2.7 GB,0.9133,O,
